"X","Row.names","FPKM D0.A1_S9","FPKM D0.C7_S19","FPKM D0.C8_S20","FPKM D0","FPKM D2.A2_S10","FPKM D2.A3_S11","FPKM D2.A4_S12","FPKM D2","FPKM.A5_S21","FPKM.A6_S22","FPKM.A7_S23","FPKM.A8_S24","FPKM D5.B1_S1","FPKM D5.B2_S2","FPKM D5.B3_S15","FPKM D5","FPKM D10.B4_S4","FPKM D10.B5_S5","FPKM D10.B6_S18","FPKM D10","FPKM.B7_S7","FPKM.B8_S8","FPKM.C1_S13","FPKM.C2_S14","FPKM.C3_S15","FPKM.C4_S16","FPKM.C5_S17","FPKM.C6_S18","feature","pval","qval","gene_name","FC_0.2","FC_D2/D0","Log2FC_0.2","FC_0.5","FC_D5/D0","Log2FC_0.5","FC_0.10","FCD10/D0","Log2FC_0.10","FC_2.10","Log2FC_2.10","FC_2.v","Log2FC_2.v","mean0","mean2","mean5","mean10","meanCTL","meanvenus"
"3181","MSTRG.21340","14.61217","13.81928","12.985952","13.805800666667","45.293411","23.21686","46.980564","38.496945","8.867634","17.924782","0","14.071234","25.975071","18.983887","29.168985","24.709314333333","31.015491","28.043774","26.153986","28.404417","20.556459","19.645214","7.645751","20.435722","0","33.421459","16.690826","13.312604","gene","0.019184224027242","0.23738210007236","SNAI1","0.2904961230943","2.7884615988226","-1.7834091850612","0.54241148982105","1.7897777122766","-0.88254035569724","0.47184971266969","2.0574262721742","-1.0836006702825","1.6242891906565","0.69980851477872","3.2859378494853","1.7163051932864","13.402616","46.1369875","24.709314333333","28.404417","15.001715","14.0407365"
"215","MSTRG.10897","3.123664","4.105355","5.671396","4.3001383333333","1.688761","4.734995","4.183029","3.535595","0.917894","1.016736","0","1.092757","3.139021","3.332132","1.673179","2.7147773333333","1.988047","2.880537","2.586884","2.485156","1.977525","2.85086","4.127424","5.949026","12.24044","5.134107","0.183766","7.135376","gene","0.048286127926595","0.3371837144966","SNAP23","1.6650375779788","0.82220494456961","0.73555473762798","1.8006543078057","0.63132325587975","0.84852123716613","1.9670296351617","0.57792466366392","0.97601869334537","1.1813725174597","0.24046395571739","0.58272407445082","-0.77911517999181","4.8883755","2.935895","2.7147773333333","2.485156","3.659571","5.038225"
"3019","MSTRG.20782","0","0","1.0280137605893","0.34267125352977","0.041377886740332","0","0","0.013792628913444","93.996750914365","0.26658688213628","0","0.26920261141805","0.36855776887661","0.29235550368324","0.3673870267035","0.34276676642112","0.25769567219153","0","0","0.085898557397176","0.21566716298343","0.014974719152855","0","0","0","0","0","0","gene","0.65725667092527","0.78516301265927","SNAP25","24.844520626214","0.040250323805599","4.6348558003151","1.4995820209219","1.0002787303877","0.58456043380463","5.9838825688073","0.25067336846133","2.5810818632166","0.24085321100917","-2.0537739370985","Inf","Inf","0.51400688029466","0.020688943370166","0.34276676642112","0.085898557397176","0","0"
"1816","MSTRG.16283","15.717564037576","11.556791545454","8.7696080642424","12.014654549091","27.334164683636","15.998019271515","14.40024184","19.244141931717","10.903734132121","9.9396757981818","0","9.8614175175758","14.557276797576","11.444743923636","16.439872620606","14.147297780606","23.348487820606","21.907506426061","11.609742158788","18.955245468485","14.401277783636","17.587492804242","8.8148070206061","7.7232566072727","0","0.61372632848485","31.403656636364","21.569955798182","gene","0.24646467236251","0.52521918030759","SNAPC2","0.48704177926156","1.6017224509525","-1.0378825604685","0.71838452561455","1.1775034998136","-0.47717182089348","0.53616819796641","1.577677110152","-0.89924244437852","1.1008669498115","0.13864011609003","2.5235364588441","1.3354469301528","10.163199804848","20.867203261818","14.147297780606","18.955245468485","26.486806217273","8.2690318139394"
"6986","MSTRG.4405","0","0","2.735843","0.91194766666667","0.7185","0","0","0.2395","10.420709","0.146281","0","0","0","0.366354","0","0.122118","1.902458","0.605071","0.819926","1.1091516666667","1.677813","2.456487","0","0","0","0","0","0","gene","0.20467703167924","0.49444484125949","SNCG","3.8077146833681","0.26262471932783","1.9289253798246","11.201636941319","0.1339089998951","3.4856376695416","1.2333042821015","1.2162448649283","0.30252878686226","0.32389619093271","-1.6263965929624","Inf","Inf","1.3679215","0.35925","0.122118","1.1091516666667","0","0"
"5516","MSTRG.30622","0.4630043559322","25.911366444915","7.298596246822","11.224322349223","10.594790023305","1.0049970317797","5.5271078919492","5.7089649823446","6.7621202256356","9.7229762838983","0","7.0175600487288","1.0604111292373","0.85266049258475","4.075775473517","1.996282365113","4.4146934661017","3.6746811144068","7.4448516048729","5.1780753951271","11.654644742585","3.3371247086864","0.71893934004237","0.48073965254237","0","0","4.4264660466102","1.9094674862288","gene","0.12336853161073","0.42775640026671","SNHG15","2.0599288536813","0.50862446789402","1.0425945101203","8.3179522276293","0.1778532639212","3.0562283991992","3.2067863209359","0.46132632634927","1.6811282253117","1.5567461542203","0.63853371519136","13.438509813795","3.7483012625098","16.604981345869","8.0609489576271","1.996282365113","5.1780753951271","3.1679667664195","0.59983949629237"
"7641","MSTRG.645","0.82012223545331","3.9492816487531","11.805610429538","5.5250047712482","3.7386836611251","1.0253204310845","3.5311398706747","2.7650479876281","7.9938742366132","7.0597025776145","0","2.1637603185772","0.83720485849604","3.0991130054127","1.4020348068819","1.7794508902635","1.6501076025517","0.61092722385463","1.4362038066886","1.2324128776983","2.8964908579161","1.6471320848637","0.85183311656679","1.9872679810555","29.978759191572","3.1105691892519","0.76177090953025","1.4294635986855","gene","0.67778011782713","0.79692617232218","SNHG3","2.167162931724","0.50046074204628","1.1158076222612","4.4268971300348","0.32207228119037","2.1462958492178","6.3918887750165","0.22306096170482","2.6762423042095","2.9494269588359","1.5604346819483","2.5606074887182","1.3564861215496","7.8774460391456","3.6349117658999","1.7794508902635","1.2324128776983","1.0956172541079","1.4195505488111"
"5965","MSTRG.32568","0","2.372153","9.503216","3.9584563333333","0.250804","1.051306","0","0.43403666666667","0.268533","1.160116","0","1.432879","4.1771286991525","2.943024","0.52036","2.5468375663842","1.1272782923729","0.721287","0.540999","0.79652143079096","0.345316","0.578291","0.38933","0.065054","0","3.888883","0","0","gene","0.54794662589275","0.72387563304878","SNHG6","47.349200969681","0.10964796125493","5.5652681749252","2.3313950517975","0.64339160317061","1.2211934879411","7.4545194522937","0.20122021407275","2.8981153536974","0.15743706967868","-2.6671528212278","0.55196485791753","-0.85735167738032","5.9376845","0.125402","2.5468375663842","0.79652143079096","0","0.227192"
"6470","MSTRG.34690","1.454662777082","6.8125138760175","9.3978095128366","5.8883287219787","1.3307788096431","0","1.6160202379461","0.98226634919641","3.6173087138385","1.6396607025673","0","1.7409828528491","4.2153874170319","1.3949522504696","2.5161114289292","2.7088170321436","1.5509414802755","1.3389801471509","1.1005075735754","1.3301430670006","0.9437981039449","1.4422472636193","0","1.0969197651847","0","0","0","6.1645640425798","gene","0.40276524846588","0.63573113495708","SNHG7","5.500993833331","0.16681581405773","2.4596922857086","2.9921407013648","0.46003155734711","1.5811780176014","6.0934510696685","0.22589483872321","2.607259540271","1.1077000364457","0.14756725456241","2.6864308048027","1.4256906785983","8.105161694427","1.4733995237946","2.7088170321436","1.3301430670006","3.0822820212899","0.54845988259236"
"4430","MSTRG.26088","1.267005","2.192813","14.417212","5.95901","0.433051","0","1.697831","0.710294","1.433532","1.221786","0","0.647239","3.642546","12.994218","3.410264","6.6823426666667","2.589576","10.585314","13.117531","8.7641403333333","4.984544","7.605094","8.049692","15.462348","0","8.706698","28.895905","19.137085","gene","0.015182297256863","0.21538833465603","SNHG8","7.7949060529865","0.11919664508031","2.9625316351479","1.2428294857472","1.1213847042825","0.31362837447444","0.94761290715678","1.4707376448996","-0.077630245650435","0.12156822682856","-3.0401618807984","0.090629396683572","-3.4638771089215","8.3050125","1.065441","6.6823426666667","8.7641403333333","24.016495","11.75602"
"575","MSTRG.12228","1.564623","1.001566","5.276867","2.614352","1.333834","2.865055","1.034342","1.7444103333333","8.283098","1.372229","0","1.494972","2.376595","1.621384","0.839439","1.6124726666667","0.975021","1.276471","1.171612","1.1410346666667","1.04392","0.922208","0","0.581122","19.235664","0","2.58662","2.216644","gene","0.99236352359327","0.99411640310975","SNN","2.651168240874","0.66724386514644","1.4066282253063","1.9468339308284","0.61677718481163","0.96112982427973","2.7512016871237","0.43645028162492","1.4600619056838","1.0377318363684","0.053433680377492","4.0751787060204","2.0268633262484","3.1392165","1.184088","1.6124726666667","1.1410346666667","2.401632","0.290561"
"443","MSTRG.11873","1.0987723424879","11.903839865913","8.6737918263328","7.2254680115778","3.8543648820679","2.065712355412","5.1152143909531","3.678430542811","5.9714104313409","3.0195743844911","0","2.9722014725364","1.4264250339257","1.5500404313409","2.8757876510501","1.9507510387722","3.2491698901454","3.0375534038772","3.4242377980614","3.2369870306947","7.5153472003231","9.0946239426494","0.37568757673667","2.8859274523425","0","0","2.9305131033926","6.6926741292407","gene","0.34747050329565","0.60181973129688","SNRNP25","2.294157960579","0.50909235732783","1.1979647292344","5.274284437956","0.26998265519222","2.3989753766942","3.1785162401206","0.44799686684763","1.6683534596698","1.3854827325484","0.4703887304353","2.7500422928678","1.4594538059978","10.288815846123","4.4847896365105","1.9507510387722","3.2369870306947","4.8115936163166","1.6308075145396"
"7758","MSTRG.684","2.388606","10.337884","15.963265","9.5632516666667","4.451398","4.665754","6.776632","5.297928","5.245644","3.701009","0","2.475579","4.145304","5.13918","2.421581","3.9020216666667","2.294429","4.469563","4.072284","3.612092","8.119386","5.80338","0.793086","0.292904","0","0","1.871109","7.480702","gene","0.022083957473992","0.25217211574665","SNRNP40","2.3424544644074","0.55398813966867","1.2280210032261","3.3701951509752","0.4080224804987","1.7528321330073","3.6407086253617","0.37770542132549","1.8642192830602","1.5542281315094","0.63619827983407","10.338981021925","3.3700220999738","13.1505745","5.614015","3.9020216666667","3.612092","4.6759055","0.542995"
"2114","MSTRG.17173","29.312839106683","98.014095591048","111.19048514347","79.505806613734","90.363056561619","28.780540774985","87.541710912937","68.895102749847","73.289922035561","87.874060413856","0","72.992027023299","30.977502729614","29.169056705089","37.899879153893","32.682146196199","63.112470843654","33.351028719804","34.316859204782","43.593452922747","73.60775407848","80.7072708645","4.4177001814837","39.909395501533","92.940328782342","0","26.347584582465","38.187354796444","gene","0.41194544921903","0.6397121629618","SNRPA","1.175935775664","0.86654177454689","0.2338092687957","3.2005942859232","0.41106615463924","1.6783398094098","2.3994954139703","0.54830527202294","1.2627310557094","2.0404986935748","1.0289217869137","4.0134541804127","2.0048444271751","104.60229036726","88.952383737278","32.682146196199","43.593452922747","32.267469689454","22.163547841508"
"440","MSTRG.11843","0.041802","9.237679","7.409696","5.563059","0.431535","1.899535","1.011147","1.1140723333333","0.413666","0.689247","0","0.746848","1.095222","0.828853","0.54064","0.82157166666667","0.522199","0.388213","0.19311","0.36784066666667","1.030262","0.536273","0","0","0","8.628236","2.187469","0.320011","gene","0.20508425346962","0.4948239595997","SNRPA1","11.539185350618","0.20026254140633","3.5284694703344","10.131419859903","0.14768343579794","3.3407644685621","22.628513523065","0.066122014285066","4.5000699113376","1.9610148234471","0.97160044100319","Inf","Inf","8.3236875","0.721341","0.82157166666667","0.36784066666667","1.25374","0"
"3022","MSTRG.20827","2.790674","5.606947","7.668576","5.355399","6.118361","0","5.700176","3.9395123333333","4.110113","3.0284","0","2.947793","3.607242","5.349842","3.642631","4.199905","2.798361","2.766866","4.45805","3.3410923333333","6.654083","6.187213","0.63527","4.440561","0","0","3.977552","2.455385","gene","0.66808186233721","0.79100520569279","SNRPB2","1.1232797257393","0.73561509298062","0.16771724090364","1.5804551531523","0.78423755167449","0.66034009804357","1.9867039991013","0.62387365224017","0.99037694010668","1.7686636316646","0.82265969920303","2.3283945032843","1.219335516886","6.6377615","5.9092685","4.199905","3.3410923333333","3.2164685","2.5379155"
"5258","MSTRG.2962","0.06629","6.683434","2.280732","3.010152","0.144126","0","0.01011","0.051412","0.453835","0.152936","0","0.207694","0.372681","0.376623","0.456058","0.40178733333333","0.134528","0.16547","0.192241","0.16407966666667","0.414823","0.176588","0","0.207466","0","19.620472","6.86696","1.50492","gene","0.0021714781534519","0.10094406913341","SNRPE","58.119803418138","0.01707953618289","5.8609579181582","11.155361625802","0.13347742350995","3.4796653773887","27.316504787309","0.054508764562941","4.771700994013","0.47000339266088","-1.0892569241453","0.7434278387784","-0.4277353817811","4.482083","0.077118","0.40178733333333","0.16407966666667","4.18594","0.103733"
"8115","MSTRG.8068","0.056657","0","8.485086","2.8472476666667","0","0","1.261996","0.42066533333333","0.573267","0.712014","0","0.54302","0.082822","3.384616","0.211892","1.2264433333333","1.285034","0.507671","0","0.59756833333333","0.86837","0.783704","0","0","0","0","0","3.705997","gene","0.97612069808489","0.98071879318369","SNRPF","6.7235442901562","0.14774455283892","2.7492219445902","3.4592246414429","0.43074697986114","1.7904487051165","7.0996784189256","0.20987578296373","2.8277536789936","1.0559428349896","0.078531734403408","Inf","Inf","4.242543","0.630998","1.2264433333333","0.59756833333333","1.8529985","0"
"2553","MSTRG.18793","5.685933","34.720997","29.67473","23.360553333333","4.635913","0","6.747699","3.7945373333333","6.382921","9.067506","0","8.309029","3.786174","5.815559","4.023283","4.541672","3.852616","4.584943","4.0877644490501","4.17510781635","5.295064","6.660987","16.989407","3.1724895578584","0","0","14.505644","8.431537","gene","0.92921560081687","0.94352316974805","SNRPG","5.6568799955585","0.16243353824667","2.5000065661295","7.0894295096608","0.19441628523069","2.8256695376626","7.7118639604733","0.17872469700418","2.9470796022316","1.3632716208455","0.44707303610208","0.56461017778425","-0.82467295953491","32.1978635","5.691806","4.541672","4.17510781635","11.4685905","10.080948278929"
"65","MSTRG.10204","2.1689911930484","3.0739168036637","7.9009735791451","4.3812938586191","4.6343980995773","0","2.9201352747769","2.5181777914514","3.0998346848286","2.5616559023015","0","2.9879261282292","4.4398590098638","3.3586198919681","0.98083191780179","2.9264369398779","4.2672547937999","4.1285082907468","4.1260685739784","4.173943886175","4.9155173320808","5.0220884330672","8.9749300140911","2.1558043048379","0","2.2440568929075","3.7797801197745","1.0262093118835","gene","0.83082330907183","0.87679120335865","SNW1","1.4527555626488","0.57475665242073","0.53879197879961","1.8751284596734","0.66793897746002","0.90698943389407","1.3146906956703","0.95267380387277","0.39472341981386","0.9049634566694","-0.14406855898575","0.67870934278854","-0.55913422217541","5.4874451914044","3.7772666871771","2.9264369398779","4.173943886175","2.402994715829","5.5653671594645"
"275","MSTRG.11202","3.165875","2.297453","4.104877","3.1894016666667","1.325833","2.583107","0.850167","1.586369","2.587263","0.557385","0","0.483423","2.609437","2.666973","2.82116","2.69919","2.51751","0.911907","2.68571","2.0383756666667","1.403284","3.686334","0.833755","2.48161","3.835076","1.701171","4.248797","3.701342","gene","0.33369969063746","0.59382559737536","SNX1","2.9422472426471","0.49738765003467","1.5569184841024","1.1859724584042","0.84629980231402","0.2460705068611","1.5704489865869","0.63910911189716","0.65117708021149","0.53375833404605","-0.90574140389094","0.65633798993474","-0.60748915378043","3.201165","1.088","2.69919","2.0383756666667","3.9750695","1.6576825"
"7753","MSTRG.6827","9.9830477541371","2.2449092097715","3.8344200529551","5.3541256722879","5.4067572181245","12.316837578251","5.6051493572892","7.7762480512214","0.95568699747833","1.5502879402679","0","2.1603777238771","7.119493348621","8.2809497970055","7.2786401446808","7.5596944301024","7.5737860540583","10.418624288889","9.2463915035461","9.0796006154978","8.933667957762","8.1082861246651","8.1590966628842","9.9643191801418","4.888077035461","1.6256461153664","3.2296748586288","12.203471622695","gene","0.12286445467841","0.42774517653174","SNX19","0.55206872861598","1.4523842971169","-0.85708021146876","0.40208829331242","1.4119381749349","-1.314415761798","0.33477955254716","1.6958138772297","-1.5787166803195","0.60640919362784","-0.72163646885073","0.60760657211599","-0.7187906201957","3.0396646313633","5.5059532877069","7.5596944301024","9.0796006154978","7.7165732406619","9.061707921513"
"3154","MSTRG.21234","3.1122491833437","3.356642456184","3.6119392964574","3.3602769786617","0.61737641267868","0.22978328402735","1.7830686935985","0.87674279676818","2.0008659689248","1.7407782871349","0","0.69503613175886","3.7237533026725","1.0315388241144","1.9546445394655","2.2366455554174","0.064907888129273","3.4779451385954","2.5360649049099","2.0263059772115","2.3899818371659","0.27619270602859","4.1264718191423","0.89143292977004","0","1.6725963604723","1.1357994878807","0.29876170540709","gene","0.72234137663046","0.81471245772218","SNX21","2.9030373302095","0.26091384797612","1.5375631237255","1.5578198646099","0.66561345080198","0.63952841988301","1.7195284994005","0.60301754589842","0.78201302723602","0.59232049188853","-0.75555009648944","0.47837598089073","-1.0637831408023","3.4842908763207","1.2002225531386","2.2366455554175","2.0263059772115","0.71728059664388","2.5089523744562"
"3025","MSTRG.20835","5.6170643268002","19.508464650618","20.298952834683","15.141493937367","7.0210265602897","6.8377542266723","7.9039379015765","7.2542395628462","10.953002420111","8.2686585172561","0","7.4613054132936","6.4076650404772","7.2788504392842","4.7887559020026","6.1584237939213","5.5348351376225","5.0364334516404","4.6750447550064","5.0821044480898","6.6416143442693","5.9750783775032","8.0782442394546","12.100072109075","13.95975702386","1.8558282040903","2.5293557669365","11.99843488709","gene","0.0090541884150019","0.17829625195931","SNX5","2.6671700014435","0.47909668575991","1.4153097830527","3.2319485323982","0.4067249783539","1.6924042238802","3.9164304759875","0.33564088650116","1.9695393480468","1.4683842701694","0.55422956499405","0.73965360657821","-0.43507830667591","19.90370874265","7.4624822309331","6.1584237939213","5.0821044480898","7.2638953270132","10.089158174265"
"8514","MSTRG.9675","2.546781","3.100348","1.902351","2.5164933333333","3.078474","1.628306","2.817357","2.5080456666667","1.65693","0.043369","0","0.89081","3.276472","3.107795","1.723713","2.70266","2.176399","2.425968","2.738731","2.4470326666667","4.114754","5.281154","1.213599","1.084885","0","1.636033","2.49683","0.051275","gene","0.52558253829584","0.71066210812727","SNX6","0.84851465382912","0.9966430800532","-0.23698851959314","0.92551393812022","1.073978605149","-0.11167337782716","1.0221970201188","0.97239783402301","0.031673290751179","1.2046898842653","0.26866181034432","2.5650955151308","1.3590125477193","2.5013495","2.9479155","2.70266","2.4470326666667","1.2740525","1.149242"
"1958","MSTRG.1663","0.16618752918288","0","0","0.05539584306096","1.2557581906615","0","1.5399888054475","0.93191566536965","0","0.18220522345748","0","0","2.6825993035019","5.3998302918288","2.0096990883824","3.3640428945711","0.75646465258477","1.9858533090606","0.10023801167315","0.94751865777284","2.2023341856587","2.7305575603113","5.0908106442468","1.6674542223458","0","0","0","0.19832959699833","gene","0.048198682507828","0.3371837144966","SNX7","0","16.822844709559","#REF!","0","60.727352607833","#REF!","0","17.104508306339","#REF!","1.4752991791636","0.56100755144241","0.41367822233912","-1.2734190844991","0","1.3978734980545","3.3640428945711","0.94751865777284","0.099164798499166","3.3791324332963"
"5189","MSTRG.29340","1.973155","1.900385","1.644866","1.8394686666667","0.52374","0.79318","0.870738","0.72921933333333","5.672096","2.315352","0","1.958285","0.553211","0.592594","0.598935","0.58158","1.018078","0.845006","0.971688","0.944924","0.327276","0.226024","0.104901","0.0828","0","0","0.495429","0","gene","0.14779453983125","0.44629475817711","SOBP","2.5423498972375","0.39642933122355","1.3461625985061","3.0479478317686","0.3161673860169","1.6078382100843","1.875945049549","0.51369399061975","0.90761756884247","0.73787839021974","-0.43854502966365","7.4292518420253","2.8932169324131","1.7726255","0.697239","0.58158","0.944924","0.2477145","0.0938505"
"572","MSTRG.12223","2.935212","2.0118","3.806121","2.917711","11.539258","0","7.755985","6.4317476666667","3.638655","4.755192","0","5.092793","10.039064","10.821428","12.645476","11.168656","28.598297","11.873384","14.472191","18.314624","9.973728","11.424479","2.678282","5.985845","0","17.331305","2.808338","3.832225","gene","0.053658973506458","0.34765947267284","SOCS1","0.30152100183449","2.2043813340892","-1.7296696012621","0.26045752505942","3.8278828849053","-1.9408799752913","0.1588326629037","6.2770521137974","-2.6544204710486","0.52677147507915","-0.92475086978658","2.227026796814","1.1551189175321","2.9089605","9.6476215","11.168656","18.314624","3.3202815","4.3320635"
"1480","MSTRG.15131","1.744865","2.072265","3.949219","2.588783","2.332402","0.65995","0.658418","1.2169233333333","2.338225","1.671121","0","1.767044","7.440756","4.865207","7.034225","6.4467293333333","4.692353","6.112511","5.647675","5.4841796666667","6.762391","6.382321","7.07788","8.379613","0","2.03677","7.129515","0","gene","0.18258646911746","0.47711967218009","SOCS3","2.0133220989561","0.47007544986711","1.0095779985847","0.46701852122637","2.4902548160017","-1.098448328782","0.54898675517499","2.1184393078395","-0.8651567516202","0.27267706218475","-1.874734750205","0.193486744584","-2.3696933614787","3.010742","1.49541","6.4467293333333","5.4841796666667","3.5647575","7.7287465"
"2494","MSTRG.18540","0.230593","2.255699","1.479111","1.321801","0.330781","1.465912","0.488217","0.76163666666667","0.230895","0.744025","0","1.008221","0.586254","0.765598","0","0.45061733333333","2.277339","2.910968","0","1.7294356666667","3.501317","0.59447","0.215629","0.073161","0","0.560334","3.474109","0","gene","0.7565909145625","0.83377406699698","SOCS5","4.5602187062728","0.57621129554802","2.1891030171288","4.144103792427","0.34091162991504","2.0510601369396","1.079777083353","1.3083933713673","0.11073350318911","0.23678186352504","-2.0783695139397","2.8359638491637","1.5038391422514","1.867405","0.409499","0.45061733333333","1.7294356666667","1.7370545","0.144395"
"3284","MSTRG.21706","2.012393","10.395066","8.638537","7.015332","0.652342","3.680943","1.081644","1.8049763333333","2.814416","0.850568","0","1.40301","2.438084","3.826083","2.205824","2.8233303333333","0.279688","1.485843","1.158089","0.97454","2.904819","2.397169","5.142698","1.731723","0","73.49791","2.858935","7.361648","gene","0.063381425836788","0.36985325563038","SOD1","10.976791623462","0.25729022280533","3.4563845294389","3.3707715273842","0.40245142116344","1.7530788440292","9.7654293307612","0.13891573485047","3.2876834726573","0.88964331889917","-0.1687010567816","0.25223738842879","-1.9871459567989","9.5168015","0.866993","2.8233303333333","0.97454","5.1102915","3.4372105"
"5304","MSTRG.29827","4.3377541783343","2.9647599713337","5.7779007362704","4.3601382953128","9.2690028817139","10.722397129753","9.0552845377188","9.6822281830618","2.8265561439348","1.9584522634279","0","1.2470099176222","42.092718152384","44.187141313217","29.989682833434","38.756514099678","20.717396255884","17.404399335546","18.199722928485","18.773839506638","20.142694343392","20.296992504828","35.158733836753","21.117206407061","0","33.630362622511","23.632973574231","8.8425503500302","gene","0.030712075727611","0.28901286306946","SOD2","0.47710781366224","2.2206241011828","-1.0676127811506","0.11278956467961","8.8888267927973","-3.1482944995034","0.23284157469527","4.305789916531","-2.1025794152855","0.4880271670841","-1.0349666341349","0.32561494912467","-1.6187611590027","4.3713303538021","9.1621437097164","38.756514099678","18.773839506638","16.23776196213","28.137970121907"
"4288","MSTRG.25438","26.96901640157","6.731634","1.707178","11.80260946719","0.274476","0.88145","8.0177765670373","3.0579008556791","15.603230338129","22.012652494441","0","30.447119857423","33.524301935252","26.985408293002","37.583297977763","32.697669402006","9.7705861700458","17.203302187704","15.299790688685","14.091226348812","4.9051753675605","0.80932","1.221709","13.868593977763","0","8.193088","3.966065","17.475826","gene","0.11327240765311","0.42244996576283","SOD3","1.0176742606159","0.25908684551325","0.025275854344693","0.12904301979826","2.7703762877948","-2.9540759896801","0.29943497432754","1.1939077021894","-1.7396853553145","0.29423459540612","-1.7649612096592","0.5495086864231","-0.8637858079613","4.219406","4.1461262835186","32.697669402006","14.091226348812","10.7209455","7.5451514888816"
"7010","MSTRG.4542","2.9907129567893","0.29191914553148","0.2446145125016","1.1757488716075","4.0241865009617","0.52599106975253","3.2908472951661","2.6136749552934","4.2136588008719","1.1033613383767","0","1.0179181489935","2.1859497218874","1.4748832282344","4.7099354607001","2.7902561369406","1.2086285021157","1.8067861870753","1.7167856222593","1.5774001038167","3.4392689947429","3.5613409834594","1.0231284436466","0.76335696627773","0","0.19327640569304","0.74758437581741","1.5150179847416","gene","0.19445237427349","0.48590646385937","SORBS1","0.073346709391432","2.2229874239386","-3.7691239471365","0.096144158761955","2.3731735613965","-3.3786569804794","0.17006898146351","1.3416131130623","-2.5558080601147","2.3186995418689","1.2133158870218","4.0946507346161","2.0337403981601","0.26826682901654","3.6575168980639","2.7902561369406","1.5774001038167","1.1313011802795","0.89324270496217"
"4267","MSTRG.25271","2.0453937025834","0.47614030215827","0.51999486118378","1.0138429553085","0.24107235725965","1.6937038253761","0.17645430019621","0.7037434942773","1.8054826760955","0.56923530493787","0","0.45818354561805","2.0793494332897","1.26853054431","1.6815270371158","1.6764690049052","1.3952948929039","3.1214002720733","2.4902662887508","2.3356538179093","0.28507234041857","0.28005521043165","0.014890023708306","0.12891722155003","0","0.48832250899281","3.343324471223","1.9964464373774","gene","0.014674286841405","0.21234348315545","SORCS2","2.385800153245","0.69413461975793","1.2544732006201","0.29709322404037","1.6535785903795","-1.7510123936347","0.21324546379774","2.3037629306194","-2.2294130423291","0.089381109104086","-3.4838862429492","2.9033770635534","1.5377319479181","0.49806758167103","0.20876332872793","1.6764690049052","2.3356538179093","2.6698854543002","0.07190362262917"
"232","MSTRG.10954","0","0","3.512586","1.170862","0.613722","3.009649","1.173796","1.5990556666667","0.543276","0","0","0","0","0","0","0","0.162131","2.652108","0","0.93807966666667","4.339469","4.227739","0","0","0","0","0","0","gene","0.39379192063068","0.63059365984044","SORD","1.9650632888732","1.3657080566853","0.97457577816994","Inf","0","Inf","1.8722215845918","0.80118721648381","0.9047511935075","0.95275383505097","-0.069824584662433","Inf","Inf","1.756293","0.893759","0","0.93807966666667","0","0"
"2265","MSTRG.1759","1.912537","6.511047","9.779656","6.0677466666667","2.854455","10.152722","1.697665","4.901614","14.118916","5.517714","0","0.319003","2.028277","9.480947","6.41454","5.974588","4.921283","6.910184","6.84793","6.2264656666667","4.762638","4.133022","11.463489","10.445142","0","0.501434","18.883316","14.508739","gene","0.70349734305757","0.81035320869469","SORT1","3.5787068442835","0.80781454290555","1.8394383678335","1.3633327519822","0.9846469090118","0.4471377272533","1.3081821913202","1.0261578158614","0.38756347983439","0.36554606125669","-1.4518748879991","0.20777747363585","-2.2668888431259","8.1453515","2.27606","5.974588","6.2264656666667","16.6960275","10.9543155"
"1029","MSTRG.13673","0.663227","0","1.692869","0.78536533333333","0.616468","0","0.288385","0.30161766666667","5.618708","0.573814","0","1.280446","0","0.20577","0.824497","0.34342233333333","1.338683","0.294833","0.053145","0.56222033333333","0","0.486744","0","0","0","0","0","0.444796","gene","0.63109797451389","0.77059716796178","SOX15","1.8708773690312","0.38404759398598","0.9037149969065","2.4647042951002","0.43727717376542","1.3014145684762","1.5055209671653","0.71587108504917","0.59026280040053","0.80471386959205","-0.31345219650597","Inf","Inf","0.8464345","0.4524265","0.34342233333333","0.56222033333333","0.222398","0"
"3253","MSTRG.21572","0","0","1.944384","0.648128","0","0","0.207394","0.069131333333333","3.841832","2.97977","0","2.177613","0","0","0","0","0","0","0.26471","0.088236666666667","0","0.119153","0","0","0","0","0","0","gene","0.10305590406284","0.41974773181663","SOX18","9.3753146185521","0.10666308712682","3.2288671055368","Inf","0","Inf","11.018004608817","0.13614080346269","3.4617910663806","1.175214385554","0.23292396084379","Inf","Inf","0.972192","0.103697","0","0.088236666666667","0","0"
"1410","MSTRG.14965","2.010716","12.787703","12.944423","9.247614","24.115923","1.706197","27.003298","17.608472666667","17.158743","20.642721","0","19.842497","2.275335","2.138321","2.397613","2.270423","10.137068","8.858244","7.945374","8.9802286666667","19.54594","19.018545","11.003144","6.668009","0","4.759425","6.392159","3.033776","gene","0.020998224167802","0.2477557461796","SOX9","0.5033747677806","1.9041098240764","-0.99029519326758","5.6668131885556","0.24551446459595","2.5025376435297","1.4327099540079","0.97108601923336","0.51874657172976","2.8462093170159","1.5090417649973","2.8928062022891","1.5324696760634","12.866063","25.5596105","2.270423","8.9802286666667","4.7129675","8.8355765"
